time;I(VBT1);V(+3V0);V(/Green_Signal);V(/Red_Signal);
54.2058;0.00215606;3;-0.0911699;0.977123;
54.2068;0.00303565;3;-0.10527;0.977123;
54.2078;0.00212591;3;-0.0911713;0.977123;
54.2088;0.0030043;3;-0.105272;0.977123;
54.2098;0.00209334;3;-0.0911727;0.977123;
54.2108;0.00297048;3;-0.105273;0.977123;
54.2118;0.00205823;3;-0.0911741;0.977123;
54.2128;0.00293404;3;-0.105274;0.977123;
54.2138;0.00202044;3;-0.0911754;0.977123;
54.2148;0.00289486;3;-0.105275;0.977123;
54.2158;0.00197984;3;-0.0911768;0.977123;
54.2168;0.0028528;3;-0.105277;0.977123;
54.2178;0.00193629;3;-0.0911781;0.977123;
54.2188;0.00280773;3;-0.105278;0.977123;
54.2198;0.00188968;3;-0.0911795;0.977122;
54.2208;0.00275953;3;-0.105279;0.977122;
54.2218;0.00183987;3;-0.0911808;0.977122;
54.2228;0.00270808;3;-0.10528;0.977122;
54.2238;0.00178675;3;-0.0911821;0.977122;
54.2248;0.00265327;3;-0.105281;0.977122;
54.2258;0.00173022;3;-0.0911834;0.977121;
54.2268;0.00259499;3;-0.105282;0.977121;
54.2278;0.00167017;3;-0.0911847;0.977121;
54.2288;0.00253316;3;-0.105284;0.977121;
54.2298;0.00160654;3;-0.0911859;0.97712;
54.2308;0.00246769;3;-0.105285;0.97712;
54.2318;0.00153923;3;-0.0911872;0.97712;
54.2328;0.00239853;3;-0.105286;0.977119;
54.2338;0.00146821;3;-0.0911884;0.977119;
54.2348;0.00232564;3;-0.105287;0.977118;
54.2358;0.00139343;3;-0.0911897;0.977118;
54.2368;0.00224897;3;-0.105288;0.977118;
54.2378;0.00131488;3;-0.0911909;0.977117;
54.2388;0.00216853;3;-0.105289;0.977117;
54.2398;0.00123256;3;-0.0911921;0.977116;
54.2408;0.00208434;3;-0.10529;0.977115;
54.2418;0.00114651;3;-0.0911933;0.977115;
54.2428;0.00199642;3;-0.105291;0.977114;
54.2438;0.00105676;3;-0.0911945;0.977114;
54.2448;0.00190485;3;-0.105292;0.977113;
54.2458;0.000963388;3;-0.0911957;0.977112;
54.2468;0.00180971;3;-0.105294;0.977111;
54.2478;0.000866502;3;-0.0911969;0.977111;
54.2488;0.00171111;3;-0.105295;0.97711;
54.2498;0.000766223;3;-0.091198;0.977109;
54.2508;0.00160918;3;-0.105296;0.977108;
54.2518;0.000662698;3;-0.0911992;0.977107;
54.2528;0.0015041;3;-0.105297;0.977106;
54.2538;0.000556102;3;-0.0912003;0.977105;
54.2548;0.00139604;3;-0.105298;0.977104;
54.2558;0.000446631;3;-0.0912015;0.977102;
54.2568;0.00128521;3;-0.105299;0.977101;
54.2578;0.000334502;3;-0.0912026;0.9771;
54.2588;0.00117184;3;-0.1053;0.977098;
54.2598;0.000219955;3;-0.0912037;0.977097;
54.2608;0.00105617;3;-0.105301;0.977095;
54.2618;0.000103244;3;-0.0912048;0.977093;
54.2628;0.000938479;3;-0.105302;0.977092;
54.2638;-1.53585e-05;3;-0.0912059;0.97709;
54.2648;0.000819034;3;-0.105303;0.977088;
54.2658;-0.00013557;3;-0.091207;0.977085;
54.2668;0.000698126;3;-0.105304;0.977083;
54.2678;-0.000257098;3;-0.0912081;0.977081;
54.2688;0.000576049;3;-0.105304;0.977078;
54.2698;-0.000379645;3;-0.0912091;0.977075;
54.2708;0.000453102;3;-0.105305;0.977072;
54.2718;-0.000502914;3;-0.0912102;0.977068;
54.2728;0.00032958;3;-0.105306;0.977064;
54.2738;-0.000626615;3;-0.0912112;0.97706;
54.2748;0.000205765;3;-0.105307;0.977054;
54.2758;-0.000750476;3;-0.0912123;0.977049;
54.2768;8.19113e-05;3;-0.105308;0.977042;
54.2778;-0.000874274;3;-0.0912133;0.977033;
54.2788;-4.18152e-05;3;-0.105309;0.977022;
54.2798;-0.000997965;3;-0.0912143;0.977007;
54.2808;-0.000165722;3;-0.10531;0.976982;
54.2809;-0.000620676;3;-0.0982625;0.976977;
54.2812;-0.000636372;3;-0.0982625;0.976965;
54.2814;-0.000649205;3;-0.0982627;0.976952;
54.2816;-0.000661813;3;-0.0982627;0.976932;
54.2816;-0.000665051;3;-0.0982628;0.976925;
54.2817;-0.000671816;3;-0.0982628;0.976904;
54.2818;-0.000673627;3;-0.0982629;0.976895;
54.2818;-0.000677868;3;-0.0982629;0.976863;
54.2818;-0.000678032;3;-0.0982629;0.976861;
54.2818;-0.000678394;3;-0.0982629;0.976857;
54.2818;-0.000679412;3;-0.0982629;0.97684;
54.2818;-0.000679624;3;-0.0982629;0.976835;
54.2818;-0.000680245;3;-0.0982629;0.976817;
54.2818;-0.000680301;3;-0.0982629;0.976815;
54.2818;-0.000680415;3;-0.0982629;0.976811;
54.2818;-0.000680689;3;-0.0982629;0.976796;
54.2818;-0.000681102;3;-0.0982629;0.976755;
54.2818;-0.000681318;3;-0.0982629;0.976513;
54.2818;-0.000681338;3;-0.0982629;0.97506;
54.2818;-0.000681423;3;-0.0982629;0.963195;
54.2818;-0.000681513;3;-0.0982629;0.891543;
54.2818;-0.000681669;3;-0.0982629;0.704557;
54.2818;0.000530915;3;-0.0982629;0.271225;
54.2818;-0.000850329;3;-0.0982629;-0.0151715;
54.2818;-0.000457602;3;-0.0982629;-0.100725;
54.2818;-0.000903689;3;-0.0982629;-0.0945528;
54.2818;-0.000462574;3;-0.0982629;-0.101786;
54.2818;-0.000898322;3;-0.0982629;-0.0947874;
54.2818;-0.000467013;3;-0.0982629;-0.101497;
54.2818;-0.00089505;3;-0.0982629;-0.0949924;
54.2818;-0.000469568;3;-0.0982629;-0.101339;
54.2818;-0.00089335;3;-0.0982629;-0.0950966;
54.2818;-0.00047062;3;-0.0982629;-0.101275;
54.2818;-0.000892752;3;-0.0982629;-0.0951328;
54.2818;-0.000470918;3;-0.0982629;-0.101256;
54.2818;-0.000892587;3;-0.0982629;-0.0951422;
54.2818;-0.000470964;3;-0.0982629;-0.101253;
54.2819;-0.000892465;3;-0.0982629;-0.0951461;
54.2819;-0.000470938;3;-0.0982629;-0.101252;
54.282;-0.000892451;3;-0.098263;-0.0951469;
54.2821;-0.000470944;3;-0.098263;-0.101252;
54.2824;-0.000892448;3;-0.0982632;-0.0951474;
54.283;-0.000470946;3;-0.0982634;-0.101253;
54.284;-0.000892447;3;-0.0982639;-0.0951486;
54.285;-0.000470946;3;-0.0982644;-0.101254;
54.286;-0.000892446;3;-0.0982648;-0.0951501;
54.287;-0.000470947;3;-0.0982653;-0.101256;
54.288;-0.000892446;3;-0.0982658;-0.0951516;
54.289;-0.000470947;3;-0.0982662;-0.101257;
54.29;-0.000892445;3;-0.0982667;-0.0951531;
54.291;-0.000470948;3;-0.0982671;-0.101259;
54.292;-0.000892445;3;-0.0982676;-0.0951546;
54.293;-0.000470948;3;-0.098268;-0.10126;
54.294;-0.000892444;3;-0.0982685;-0.0951561;
54.295;-0.000470949;3;-0.0982689;-0.101261;
54.296;-0.000892443;3;-0.0982693;-0.0951575;
54.297;-0.000470949;3;-0.0982698;-0.101263;
54.298;-0.000892443;3;-0.0982702;-0.095159;
54.299;-0.000470949;3;-0.0982706;-0.101264;
54.3;-0.000892442;3;-0.0982711;-0.0951604;
54.301;-0.00047095;3;-0.0982715;-0.101265;
54.302;-0.000892441;3;-0.0982719;-0.0951618;
54.303;-0.00047095;3;-0.0982724;-0.101267;
54.304;-0.000892441;3;-0.0982728;-0.0951632;
54.305;-0.000470951;3;-0.0982732;-0.101268;
54.306;-0.00089244;3;-0.0982736;-0.0951646;
54.307;-0.000470951;3;-0.098274;-0.10127;
54.308;-0.000892439;3;-0.0982744;-0.095166;
54.309;-0.000470951;3;-0.0982748;-0.101271;
54.31;-0.000892439;3;-0.0982752;-0.0951673;
54.311;-0.000470952;3;-0.0982756;-0.101272;
54.312;-0.000892438;3;-0.098276;-0.0951687;
54.313;-0.000470952;3;-0.0982764;-0.101273;
54.314;-0.000892437;3;-0.0982768;-0.09517;
54.315;-0.000470952;3;-0.0982772;-0.101275;
54.316;-0.000892436;3;-0.0982776;-0.0951714;
54.317;-0.000470952;3;-0.098278;-0.101276;
54.318;-0.000892435;3;-0.0982784;-0.0951727;
54.319;-0.000470952;3;-0.0982787;-0.101277;
54.32;-0.000892435;3;-0.0982791;-0.095174;
54.321;-0.000470952;3;-0.0982795;-0.101278;
54.322;-0.000892434;3;-0.0982798;-0.0951753;
54.323;-0.000470952;3;-0.0982802;-0.10128;
54.324;-0.000892433;3;-0.0982806;-0.0951766;
54.325;-0.000470952;3;-0.0982809;-0.101281;
54.326;-0.000892431;3;-0.0982813;-0.0951778;
54.327;-0.000470952;3;-0.0982816;-0.101282;
54.328;-0.00089243;3;-0.0982819;-0.0951791;
54.329;-0.000470952;3;-0.0982823;-0.101283;
54.33;-0.000892429;3;-0.0982826;-0.0951803;
54.331;-0.000470951;3;-0.0982829;-0.101285;
54.332;-0.000892428;3;-0.0982833;-0.0951816;
54.333;-0.000470951;3;-0.0982836;-0.101286;
54.334;-0.000892426;3;-0.0982839;-0.0951828;
54.335;-0.00047095;3;-0.0982842;-0.101287;
54.336;-0.000892424;3;-0.0982845;-0.095184;
54.337;-0.00047095;3;-0.0982848;-0.101288;
54.338;-0.000892423;3;-0.0982851;-0.0951852;
54.339;-0.000470949;3;-0.0982853;-0.101289;
54.34;-0.000892421;3;-0.0982856;-0.0951864;
54.341;-0.000470948;3;-0.0982859;-0.10129;
54.342;-0.000892418;3;-0.0982861;-0.0951876;
54.343;-0.000470946;3;-0.0982864;-0.101291;
54.344;-0.000892416;3;-0.0982866;-0.0951888;
54.345;-0.000470945;3;-0.0982869;-0.101293;
54.346;-0.000892414;3;-0.0982871;-0.09519;
54.347;-0.000470943;3;-0.0982873;-0.101294;
54.348;-0.000892411;3;-0.0982875;-0.0951911;
54.349;-0.000470941;3;-0.0982877;-0.101295;
54.35;-0.000892408;3;-0.0982879;-0.0951923;
54.351;-0.000470939;3;-0.0982881;-0.101296;
54.352;-0.000892404;3;-0.0982883;-0.0951934;
54.353;-0.000470936;3;-0.0982884;-0.101297;
54.354;-0.000892401;3;-0.0982886;-0.0951945;
54.355;-0.000470933;3;-0.0982887;-0.101298;
54.356;-0.000892396;3;-0.0982888;-0.0951956;
54.357;-0.00047093;3;-0.098289;-0.101299;
54.358;-0.000892392;3;-0.0982891;-0.0951967;
54.359;-0.000470926;3;-0.0982891;-0.1013;
54.36;-0.000892387;3;-0.0982892;-0.0951978;
54.361;-0.000470922;3;-0.0982892;-0.101301;
54.362;-0.000892381;3;-0.0982893;-0.0951989;
54.363;-0.000470917;3;-0.0982893;-0.101302;
54.364;-0.000892375;3;-0.0982893;-0.0952;
54.365;-0.000470912;3;-0.0982893;-0.101303;
54.366;-0.000892369;3;-0.0982892;-0.095201;
54.367;-0.000470906;3;-0.0982892;-0.101304;
54.368;-0.000892361;3;-0.0982891;-0.0952021;
54.369;-0.000470899;3;-0.098289;-0.101305;
54.37;-0.000892353;3;-0.0982889;-0.0952031;
54.371;-0.000470892;3;-0.0982888;-0.101306;
54.372;-0.000892344;3;-0.0982886;-0.0952042;
54.373;-0.000470883;3;-0.0982884;-0.101307;
54.374;-0.000892335;3;-0.0982882;-0.0952052;
54.375;-0.000470874;3;-0.0982879;-0.101308;
54.376;-0.000892324;3;-0.0982876;-0.0952062;
54.377;-0.000470864;3;-0.0982873;-0.101309;
54.378;-0.000892312;3;-0.098287;-0.0952072;
54.379;-0.000470852;3;-0.0982866;-0.10131;
54.38;-0.000892299;3;-0.0982862;-0.0952082;
54.381;-0.00047084;3;-0.0982858;-0.101311;
54.382;-0.000892285;3;-0.0982853;-0.0952092;
54.383;-0.000470826;3;-0.0982848;-0.101312;
54.384;-0.000892269;3;-0.0982843;-0.0952102;
54.385;-0.00047081;3;-0.0982837;-0.101313;
54.386;-0.000892252;3;-0.098283;-0.0952112;
54.387;-0.000470794;3;-0.0982824;-0.101314;
54.388;-0.000892234;3;-0.0982816;-0.0952121;
54.389;-0.000470775;3;-0.0982809;-0.101315;
54.39;-0.000892213;3;-0.09828;-0.0952131;
54.391;-0.000470754;3;-0.0982792;-0.101315;
54.392;-0.000892191;3;-0.0982783;-0.095214;
54.393;-0.000470732;3;-0.0982773;-0.101316;
54.394;-0.000892166;3;-0.0982762;-0.095215;
54.395;-0.000470707;3;-0.0982751;-0.101317;
54.396;-0.000892139;3;-0.098274;-0.0952159;
54.397;-0.00047068;3;-0.0982728;-0.101318;
54.398;-0.00089211;3;-0.0982715;-0.0952168;
54.399;-0.000470651;3;-0.0982701;-0.101319;
54.4;-0.000892079;3;-0.0982687;-0.0952177;
54.401;-0.000470619;3;-0.0982672;-0.10132;
54.402;-0.000892044;3;-0.0982656;-0.0952186;
54.403;-0.000470584;3;-0.0982639;-0.101321;
54.404;-0.000892006;3;-0.0982622;-0.0952195;
54.405;-0.000470545;3;-0.0982603;-0.101321;
54.406;-0.000891965;3;-0.0982584;-0.0952204;
54.407;-0.000470503;3;-0.0982564;-0.101322;
54.408;-0.00089192;3;-0.0982543;-0.0952212;
54.409;-0.000470458;3;-0.0982521;-0.101323;
54.41;-0.000891872;3;-0.0982498;-0.0952221;
54.411;-0.000470408;3;-0.0982473;-0.101324;
54.412;-0.000891819;3;-0.0982448;-0.0952229;
54.413;-0.000470354;3;-0.0982422;-0.101325;
54.414;-0.000891762;3;-0.0982394;-0.0952237;
54.415;-0.000470296;3;-0.0982365;-0.101325;
54.416;-0.000891701;3;-0.0982335;-0.0952246;
54.417;-0.000470233;3;-0.0982304;-0.101326;
54.418;-0.000891634;3;-0.0982271;-0.0952254;
54.419;-0.000470164;3;-0.0982237;-0.101327;
54.42;-0.000891561;3;-0.0982202;-0.0952262;
54.421;-0.00047009;3;-0.0982165;-0.101328;
54.422;-0.000891483;3;-0.0982126;-0.095227;
54.423;-0.000470009;3;-0.0982086;-0.101328;
54.424;-0.000891398;3;-0.0982044;-0.0952277;
54.425;-0.000469922;3;-0.0982001;-0.101329;
54.426;-0.000891307;3;-0.0981955;-0.0952285;
54.427;-0.000469828;3;-0.0981908;-0.10133;
54.428;-0.000891209;3;-0.0981859;-0.0952292;
54.429;-0.000469727;3;-0.0981809;-0.10133;
54.43;-0.000891102;3;-0.0981756;-0.0952299;
54.431;-0.000469618;3;-0.0981701;-0.101331;
54.432;-0.000890988;3;-0.0981644;-0.0952306;
54.433;-0.0004695;3;-0.0981585;-0.101332;
54.434;-0.000890865;3;-0.0981524;-0.0952313;
54.435;-0.000469374;3;-0.098146;-0.101332;
54.436;-0.000890733;3;-0.0981394;-0.095232;
54.437;-0.000469238;3;-0.0981326;-0.101333;
54.438;-0.000890591;3;-0.0981255;-0.0952326;
54.439;-0.000469092;3;-0.0981182;-0.101334;
54.44;-0.000890438;3;-0.0981105;-0.0952333;
54.441;-0.000468935;3;-0.0981027;-0.101334;
54.442;-0.000890275;3;-0.0980945;-0.0952339;
54.443;-0.000468766;3;-0.098086;-0.101335;
54.444;-0.0008901;3;-0.0980773;-0.0952344;
54.445;-0.000468586;3;-0.0980682;-0.101335;
54.446;-0.000889912;3;-0.0980588;-0.095235;
54.447;-0.000468393;3;-0.0980491;-0.101336;
54.448;-0.000889711;3;-0.0980391;-0.0952355;
54.449;-0.000468186;3;-0.0980287;-0.101336;
54.45;-0.000889496;3;-0.098018;-0.095236;
54.451;-0.000467965;3;-0.0980069;-0.101336;
54.452;-0.000889267;3;-0.0979954;-0.0952364;
54.453;-0.000467729;3;-0.0979835;-0.101337;
54.454;-0.000889022;3;-0.0979713;-0.0952368;
54.455;-0.000467476;3;-0.0979587;-0.101337;
54.456;-0.00088876;3;-0.0979456;-0.0952372;
54.457;-0.000467208;3;-0.0979321;-0.101337;
54.458;-0.000888482;3;-0.0979182;-0.0952375;
54.459;-0.000466921;3;-0.0979039;-0.101338;
54.46;-0.000888185;3;-0.097889;-0.0952378;
54.461;-0.000466616;3;-0.0978738;-0.101338;
54.462;-0.000887869;3;-0.097858;-0.095238;
54.463;-0.000466291;3;-0.0978418;-0.101338;
54.464;-0.000887534;3;-0.097825;-0.0952382;
54.465;-0.000465946;3;-0.0978077;-0.101338;
54.466;-0.000887177;3;-0.0977899;-0.0952383;
54.467;-0.000465579;3;-0.0977716;-0.101338;
54.468;-0.000886798;3;-0.0977527;-0.0952383;
54.469;-0.00046519;3;-0.0977332;-0.101338;
54.47;-0.000886396;3;-0.0977132;-0.0952383;
54.471;-0.000464777;3;-0.0976925;-0.101338;
54.472;-0.00088597;3;-0.0976713;-0.0952381;
54.473;-0.00046434;3;-0.0976494;-0.101338;
54.474;-0.000885519;3;-0.0976269;-0.0952379;
54.475;-0.000463877;3;-0.0976038;-0.101337;
54.476;-0.000885041;3;-0.09758;-0.0952376;
54.477;-0.000463387;3;-0.0975555;-0.101337;
54.478;-0.000884536;3;-0.0975303;-0.0952372;
54.479;-0.000462868;3;-0.0975044;-0.101336;
54.48;-0.000884003;3;-0.0974778;-0.0952367;
54.481;-0.000462321;3;-0.0974504;-0.101336;
54.482;-0.00088344;3;-0.0974223;-0.095236;
54.483;-0.000461744;3;-0.0973934;-0.101335;
54.484;-0.000882845;3;-0.0973638;-0.0952352;
54.485;-0.000461135;3;-0.0973333;-0.101334;
54.486;-0.000882219;3;-0.097302;-0.0952343;
54.487;-0.000460493;3;-0.0972699;-0.101333;
54.488;-0.000881559;3;-0.097237;-0.0952332;
54.489;-0.000459817;3;-0.0972031;-0.101332;
54.49;-0.000880865;3;-0.0971684;-0.095232;
54.491;-0.000459107;3;-0.0971328;-0.10133;
54.492;-0.000880136;3;-0.0970963;-0.0952306;
54.493;-0.00045836;3;-0.0970589;-0.101329;
54.494;-0.000879369;3;-0.0970205;-0.095229;
54.495;-0.000457575;3;-0.0969811;-0.101327;
54.496;-0.000878565;3;-0.0969407;-0.0952271;
54.497;-0.000456752;3;-0.0968994;-0.101325;
54.498;-0.000877721;3;-0.096857;-0.0952251;
54.499;-0.000455889;3;-0.0968136;-0.101323;
54.5;-0.000876837;3;-0.0967692;-0.0952228;
54.501;-0.000454986;3;-0.0967237;-0.10132;
54.502;-0.000875911;3;-0.0966771;-0.0952202;
54.503;-0.00045404;3;-0.0966294;-0.101318;
54.504;-0.000874943;3;-0.0965805;-0.0952174;
54.505;-0.000453051;3;-0.0965306;-0.101315;
54.506;-0.000873931;3;-0.0964794;-0.0952142;
54.507;-0.000452018;3;-0.0964271;-0.101311;
54.508;-0.000872874;3;-0.0963737;-0.0952108;
54.509;-0.00045094;3;-0.096319;-0.101308;
54.51;-0.000871771;3;-0.096263;-0.0952069;
54.511;-0.000449815;3;-0.0962059;-0.101304;
54.512;-0.000870622;3;-0.0961475;-0.0952027;
54.513;-0.000448643;3;-0.0960878;-0.101299;
54.514;-0.000869425;3;-0.0960268;-0.0951981;
54.515;-0.000447423;3;-0.0959645;-0.101294;
54.516;-0.00086818;3;-0.0959009;-0.0951931;
54.517;-0.000446155;3;-0.0958359;-0.101289;
54.518;-0.000866885;3;-0.0957695;-0.0951876;
54.519;-0.000444836;3;-0.0957018;-0.101283;
54.52;-0.00086554;3;-0.0956327;-0.0951815;
54.521;-0.000443467;3;-0.0955622;-0.101277;
54.522;-0.000864144;3;-0.0954903;-0.095175;
54.523;-0.000442047;3;-0.0954169;-0.10127;
54.524;-0.000862697;3;-0.0953421;-0.0951679;
54.525;-0.000440575;3;-0.0952658;-0.101263;
54.526;-0.000861198;3;-0.095188;-0.0951602;
54.527;-0.000439051;3;-0.0951087;-0.101255;
54.528;-0.000859646;3;-0.0950279;-0.0951518;
54.529;-0.000437474;3;-0.0949455;-0.101246;
54.53;-0.000858041;3;-0.0948617;-0.0951428;
54.531;-0.000435845;3;-0.0947762;-0.101236;
54.532;-0.000856384;3;-0.0946892;-0.095133;
54.533;-0.000434162;3;-0.0946006;-0.101226;
54.534;-0.000854672;3;-0.0945104;-0.0951224;
54.535;-0.000432425;3;-0.0944186;-0.101215;
54.536;-0.000852908;3;-0.0943252;-0.095111;
54.537;-0.000430635;3;-0.0942301;-0.101203;
54.538;-0.000851089;3;-0.0941334;-0.0950988;
54.539;-0.000428792;3;-0.0940351;-0.101191;
54.54;-0.000849217;3;-0.093935;-0.0950856;
54.541;-0.000426895;3;-0.0938333;-0.101177;
54.542;-0.000847292;3;-0.0937299;-0.0950713;
54.543;-0.000424944;3;-0.0936248;-0.101162;
54.544;-0.000845313;3;-0.0935181;-0.0950561;
54.545;-0.000422941;3;-0.0934095;-0.101146;
54.546;-0.000843282;3;-0.0932993;-0.0950397;
54.547;-0.000420884;3;-0.0931873;-0.101129;
54.548;-0.000841197;3;-0.0930736;-0.0950221;
54.549;-0.000418776;3;-0.0929582;-0.101111;
54.55;-0.000839061;3;-0.092841;-0.0950033;
54.551;-0.000416615;3;-0.092722;-0.101092;
54.552;-0.000836873;3;-0.0926013;-0.0949832;
54.553;-0.000414404;3;-0.0924788;-0.101071;
54.554;-0.000834634;3;-0.0923546;-0.0949617;
54.555;-0.000412142;3;-0.0922285;-0.101049;
54.556;-0.000832345;3;-0.0921007;-0.0949387;
54.557;-0.00040983;3;-0.0919711;-0.101025;
54.558;-0.000830006;3;-0.0918397;-0.0949141;
54.559;-0.000407469;3;-0.0917065;-0.101;
54.56;-0.000827618;3;-0.0915716;-0.0948879;
54.561;-0.000405059;3;-0.0914348;-0.100973;
54.562;-0.000825183;3;-0.0912963;-0.09486;
54.563;-0.000402603;3;-0.0911559;-0.100944;
54.564;-0.000822701;3;-0.0910138;-0.0948303;
54.565;-0.0004001;3;-0.0908698;-0.100913;
54.566;-0.000820173;3;-0.0907241;-0.0947987;
54.567;-0.000397553;3;-0.0905766;-0.100881;
54.568;-0.000817601;3;-0.0904272;-0.0947651;
54.569;-0.000394961;3;-0.0902761;-0.100846;
54.57;-0.000814985;3;-0.0901233;-0.0947294;
54.571;-0.000392326;3;-0.0899686;-0.10081;
54.572;-0.000812326;3;-0.0898121;-0.0946915;
54.573;-0.000389649;3;-0.0896539;-0.100771;
54.574;-0.000809626;3;-0.0894939;-0.0946513;
54.575;-0.000386931;3;-0.0893322;-0.100729;
54.576;-0.000806885;3;-0.0891687;-0.0946086;
54.577;-0.000384174;3;-0.0890034;-0.100686;
54.578;-0.000804106;3;-0.0888364;-0.0945635;
54.579;-0.000381379;3;-0.0886676;-0.100639;
54.58;-0.000801288;3;-0.0884971;-0.0945158;
54.581;-0.000378546;3;-0.0883249;-0.10059;
54.582;-0.000798434;3;-0.088151;-0.0944652;
54.583;-0.000375678;3;-0.0879753;-0.100539;
54.584;-0.000795545;3;-0.0877979;-0.0944119;
54.585;-0.000372774;3;-0.0876189;-0.100484;
54.586;-0.000792621;3;-0.0874381;-0.0943555;
54.587;-0.000369838;3;-0.0872557;-0.100426;
54.588;-0.000789664;3;-0.0870716;-0.094296;
54.589;-0.000366868;3;-0.0868859;-0.100365;
54.59;-0.000786676;3;-0.0866985;-0.0942334;
54.591;-0.000363868;3;-0.0865094;-0.100301;
54.592;-0.000783656;3;-0.0863187;-0.0941673;
54.593;-0.000360837;3;-0.0861264;-0.100233;
54.594;-0.000780607;3;-0.0859325;-0.0940977;
54.595;-0.000357778;3;-0.085737;-0.100162;
54.596;-0.000777529;3;-0.0855399;-0.0940246;
54.597;-0.00035469;3;-0.0853412;-0.100087;
54.598;-0.000774424;3;-0.0851409;-0.0939476;
54.599;-0.000351576;3;-0.0849391;-0.100009;
54.6;-0.000771292;3;-0.0847357;-0.0938668;
54.601;-0.000348436;3;-0.0845308;-0.0999263;
54.602;-0.000768134;3;-0.0843244;-0.093782;
54.603;-0.000345271;3;-0.0841165;-0.0998396;
54.604;-0.000764953;3;-0.083907;-0.093693;
54.605;-0.000342082;3;-0.0836961;-0.0997488;
54.606;-0.000761747;3;-0.0834837;-0.0935997;
54.607;-0.00033887;3;-0.0832698;-0.0996536;
54.608;-0.00075852;3;-0.0830544;-0.093502;
54.609;-0.000335636;3;-0.0828376;-0.0995539;
54.61;-0.00075527;3;-0.0826194;-0.0933998;
54.611;-0.000332382;3;-0.0823998;-0.0994497;
54.612;-0.000752;3;-0.0821787;-0.0932928;
54.613;-0.000329107;3;-0.0819562;-0.0993406;
54.614;-0.00074871;3;-0.0817323;-0.093181;
54.615;-0.000325813;3;-0.0815071;-0.0992267;
54.616;-0.000745401;3;-0.0812804;-0.0930642;
54.617;-0.0003225;3;-0.0810524;-0.0991078;
54.618;-0.000742074;3;-0.0808231;-0.0929424;
54.619;-0.00031917;3;-0.0805924;-0.0989837;
54.62;-0.00073873;3;-0.0803603;-0.0928153;
54.621;-0.000315823;3;-0.0801269;-0.0988543;
54.622;-0.000735369;3;-0.0798923;-0.0926828;
54.623;-0.000312461;3;-0.0796562;-0.0987195;
54.624;-0.000731993;3;-0.0794189;-0.0925449;
54.625;-0.000309084;3;-0.0791803;-0.0985793;
54.626;-0.000728602;3;-0.0789404;-0.0924014;
54.627;-0.000305692;3;-0.0786992;-0.0984333;
54.628;-0.000725198;3;-0.0784568;-0.0922521;
54.629;-0.000302288;3;-0.078213;-0.0982816;
54.63;-0.000721781;3;-0.077968;-0.092097;
54.631;-0.000298871;3;-0.0777217;-0.0981241;
54.632;-0.000718352;3;-0.0774742;-0.091936;
54.633;-0.000295444;3;-0.0772254;-0.0979605;
54.634;-0.000714912;3;-0.0769754;-0.0917689;
54.635;-0.000292006;3;-0.0767241;-0.0977909;
54.636;-0.000711463;3;-0.0764716;-0.0915957;
54.637;-0.000288559;3;-0.0762178;-0.097615;
54.638;-0.000708005;3;-0.0759628;-0.0914162;
54.639;-0.000285104;3;-0.0757065;-0.0974329;
54.64;-0.00070454;3;-0.075449;-0.0912303;
54.641;-0.000281643;3;-0.0751902;-0.0972445;
54.642;-0.000701069;3;-0.0749302;-0.0910381;
54.643;-0.000278176;3;-0.074669;-0.0970495;
54.644;-0.000697593;3;-0.0744065;-0.0908393;
54.645;-0.000274704;3;-0.0741427;-0.0968481;
54.646;-0.000694113;3;-0.0738777;-0.090634;
54.647;-0.00027123;3;-0.0736114;-0.0966401;
54.648;-0.00069063;3;-0.0733438;-0.090422;
54.649;-0.000267755;3;-0.073075;-0.0964254;
54.65;-0.000687148;3;-0.0728048;-0.0902033;
54.651;-0.000264279;3;-0.0725334;-0.096204;
54.652;-0.000683666;3;-0.0722606;-0.0899779;
54.653;-0.000260805;3;-0.0719866;-0.0959758;
54.654;-0.000680186;3;-0.0717111;-0.0897457;
54.655;-0.000257335;3;-0.0714344;-0.0957409;
54.656;-0.000676711;3;-0.0711562;-0.0895067;
54.657;-0.000253869;3;-0.0708767;-0.0954991;
54.658;-0.000673241;3;-0.0705958;-0.0892608;
54.659;-0.000250411;3;-0.0703135;-0.0952504;
54.66;-0.00066978;3;-0.0700297;-0.089008;
54.661;-0.000246961;3;-0.0697445;-0.0949949;
54.662;-0.000666328;3;-0.0694578;-0.0887483;
54.663;-0.000243521;3;-0.0691695;-0.0947325;
54.664;-0.000662887;3;-0.0688798;-0.0884817;
54.665;-0.000240095;3;-0.0685884;-0.0944632;
54.666;-0.000659461;3;-0.0682955;-0.0882083;
54.667;-0.000236683;3;-0.0680009;-0.0941871;
54.668;-0.000656051;3;-0.0677046;-0.0879279;
54.669;-0.000233288;3;-0.0674067;-0.093904;
54.67;-0.000652659;3;-0.067107;-0.0876407;
54.671;-0.000229913;3;-0.0668055;-0.0936141;
54.672;-0.000649287;3;-0.0665021;-0.0873466;
54.673;-0.000226559;3;-0.0661969;-0.0933174;
54.674;-0.000645938;3;-0.0658897;-0.0870457;
54.675;-0.000223229;3;-0.0655805;-0.093014;
54.676;-0.000642615;3;-0.0652693;-0.0867381;
54.677;-0.000219926;3;-0.064956;-0.0927037;
